,sum_assured,Num_Policies,prem_rate_per1000,policy_fees,policy_Init_comm,policy_yearly_comm,acq_direct_expenses,acq_indirect_expense,main_direct_expenses,main_indirect_expenses,Total_years,discount_rate,asset_ret_rate,CSM_ret_Rate,risk_adjst_rate,mortality,lapse
583,156000,1,0.93,71,0.425486481,0.030001541,65,55,39,20,22,0.044608286,0.044246955,0.035343497,0.081382643,0.000504546,0.047331574
584,223000,1,0.95,93,0.716933373,0.065024259,68,54,33,20,22,0.041904754,0.046424173,0.042286169,0.110617527,0.000669541,0.05575588
585,161000,1,0.84,71,0.596453701,0.025090732,61,59,21,20,22,0.035795766,0.045247131,0.036163067,0.105247186,0.000623198,0.056907727
586,237000,1,0.61,73,0.56402195,0.079641533,59,60,35,20,22,0.038030484,0.047747071,0.040033454,0.108620995,0.000686425,0.048777291
587,177000,1,0.84,83,0.702714034,0.062944372,42,50,30,20,22,0.040654322,0.045932035,0.03896827,0.107812256,0.000496667,0.042894734
588,225000,1,0.72,92,0.441294056,0.074155501,44,66,25,20,22,0.039559582,0.044908744,0.038762305,0.088711742,0.000402885,0.05506944
589,207000,1,0.69,85,0.577195512,0.076028061,61,59,33,20,22,0.041818288,0.049647346,0.037935131,0.082170973,0.000443565,0.046494944
590,166000,1,0.78,68,0.499073066,0.034183779,55,50,31,20,22,0.038013915,0.047678614,0.043223842,0.108768022,0.000657585,0.046011613
591,160000,1,0.64,75,0.676085385,0.036186888,44,51,22,20,22,0.042280062,0.043781319,0.040951913,0.104956093,0.000544692,0.04225893
592,198000,1,0.76,88,0.590116783,0.065922108,47,58,38,20,22,0.042875867,0.044373353,0.037183705,0.106747645,0.00065913,0.058254405
593,224000,1,0.64,57,0.435357036,0.03749714,70,55,23,20,22,0.037255312,0.040590119,0.038984345,0.086720635,0.000696834,0.054540234
594,215000,1,0.56,87,0.501055907,0.059452454,61,55,21,20,22,0.035867409,0.049869485,0.036539163,0.086776288,0.000614047,0.046647823
595,163000,1,0.57,85,0.730919528,0.047572782,49,68,27,20,22,0.036702897,0.040583713,0.035054593,0.081261575,0.000460064,0.053612594
596,156000,1,0.85,79,0.497616875,0.043626192,63,54,35,20,22,0.037924106,0.040916379,0.037521738,0.093788234,0.000461628,0.053675321
597,207000,1,0.92,56,0.618987821,0.025198922,44,59,30,20,22,0.038061488,0.048660344,0.043219083,0.112289441,0.000595496,0.050601452
598,230000,1,0.8,57,0.677547299,0.034652925,42,65,22,20,22,0.036717966,0.044230193,0.039965215,0.111441665,0.000581839,0.045919132
599,203000,1,0.81,72,0.626674068,0.054352498,67,61,29,20,22,0.041136256,0.048785092,0.043851022,0.100828084,0.00056296,0.046196394
600,248000,1,0.53,76,0.615730517,0.064221298,44,58,38,20,22,0.039691872,0.040962746,0.040171137,0.098533438,0.000447532,0.046696108
601,193000,1,0.58,60,0.468845523,0.047350704,65,50,35,20,22,0.042430053,0.041091942,0.042794599,0.083422483,0.000478731,0.057227155
602,207000,1,0.51,99,0.724755069,0.040556276,63,62,40,20,22,0.039242352,0.045769799,0.042106582,0.089553911,0.000423461,0.046079266
603,210000,1,0.76,96,0.656988863,0.020327406,50,61,32,20,22,0.041567465,0.040278558,0.035420609,0.082752064,0.000458431,0.049217819
604,244000,1,0.6,66,0.741189687,0.075029672,44,70,38,20,22,0.038689168,0.047819933,0.043741307,0.109966906,0.000562421,0.046390822
605,236000,1,0.5,61,0.56143168,0.067968741,49,53,37,20,22,0.035101331,0.041640895,0.043087262,0.099190511,0.000467409,0.04969818
606,239000,1,0.84,89,0.567097768,0.031026636,48,53,21,20,22,0.039205716,0.046457906,0.03741763,0.10571987,0.00045304,0.051727316
607,250000,1,0.79,70,0.527664083,0.030207351,54,70,29,20,22,0.037680453,0.045825811,0.039750583,0.10025959,0.000479986,0.053065147
608,184000,1,0.67,66,0.499534171,0.053223052,61,55,21,20,22,0.042164676,0.046486558,0.04150653,0.087818441,0.000415832,0.04932223
609,240000,1,0.9,72,0.786342893,0.04920489,67,59,40,20,22,0.037001845,0.047658748,0.040128149,0.10527466,0.000543967,0.041137716
610,214000,1,0.9,50,0.681578011,0.065224105,54,51,31,20,22,0.0387693,0.047853001,0.035637467,0.081434447,0.000561591,0.04029353
611,192000,1,0.72,86,0.592750702,0.031873133,65,55,31,20,22,0.037065905,0.044847549,0.044892092,0.118079449,0.000471489,0.053889544
612,152000,1,0.78,83,0.496637206,0.078988583,43,68,21,20,22,0.036785096,0.045609496,0.03862725,0.104214208,0.000410043,0.048846257
613,238000,1,0.57,82,0.453866247,0.0257798,53,66,32,20,22,0.043609629,0.049923113,0.039771869,0.097752054,0.000417486,0.049529188
614,189000,1,0.86,65,0.798915575,0.030196326,67,62,23,20,22,0.04337443,0.045159786,0.041449749,0.104385369,0.000511846,0.04177852
615,175000,1,0.84,79,0.528459693,0.029455069,51,68,30,20,22,0.040671274,0.041102064,0.035040685,0.108819164,0.000403297,0.044892257
616,201000,1,0.8,57,0.541233868,0.02085118,47,52,30,20,22,0.043600689,0.048658606,0.037660655,0.117326837,0.000492844,0.050398837
617,161000,1,0.9,67,0.615258729,0.078210588,56,52,29,20,22,0.039045607,0.043450806,0.040961293,0.08235486,0.000437694,0.045359717
618,185000,1,0.78,88,0.572516995,0.033724333,59,51,26,20,22,0.039528477,0.040337651,0.038357543,0.090323204,0.000460929,0.055941814
619,220000,1,0.72,79,0.486950579,0.046697758,50,53,37,20,22,0.043817136,0.048152183,0.044476249,0.08704261,0.000617324,0.043950257
620,230000,1,0.7,59,0.61440096,0.020178658,69,66,36,20,22,0.040521485,0.045049116,0.043903116,0.110879839,0.000665811,0.051181068
621,158000,1,0.73,50,0.660809968,0.044054246,57,70,37,20,22,0.041691261,0.043153498,0.044664521,0.112716499,0.000594012,0.041953979
622,155000,1,0.8,58,0.547054693,0.028456351,68,55,35,20,22,0.039053265,0.046406905,0.035427227,0.107254088,0.000550896,0.046149613
623,218000,1,0.78,67,0.56944498,0.058025139,41,67,39,20,22,0.040476718,0.044263367,0.041601082,0.088780365,0.000553534,0.059840187
624,175000,1,0.66,79,0.479378636,0.052236186,65,66,20,20,22,0.039760862,0.048278637,0.040761312,0.114708176,0.000573903,0.054034426
625,196000,1,0.75,64,0.429720556,0.020464776,47,50,30,20,22,0.035156375,0.042662615,0.040888399,0.109857249,0.000694757,0.058459155
626,199000,1,0.66,83,0.571836534,0.052486102,42,65,32,20,22,0.039187034,0.045445449,0.035403946,0.11908275,0.000480937,0.045806455
627,197000,1,0.9,51,0.7192143,0.071492625,61,70,21,20,22,0.044996798,0.044965809,0.039754795,0.082382934,0.000602309,0.05143656
628,182000,1,0.68,96,0.480549942,0.076500473,46,65,24,20,22,0.04140105,0.046178312,0.043706586,0.101799942,0.000524824,0.047710855
629,157000,1,0.53,57,0.402282172,0.031605906,69,59,30,20,22,0.043358274,0.047549739,0.035082321,0.092434927,0.000593574,0.051881426
630,164000,1,0.62,89,0.448365959,0.027490065,66,69,40,20,22,0.035004198,0.045557459,0.035767177,0.087495628,0.000660314,0.054518861
631,193000,1,0.59,98,0.770156988,0.031457591,47,61,35,20,22,0.041341466,0.046350562,0.040915892,0.080340227,0.000696446,0.056138919
632,238000,1,0.7,81,0.760813353,0.044387875,49,69,26,20,22,0.040530499,0.046828058,0.04496217,0.10888887,0.000403289,0.058991067
633,185000,1,0.79,81,0.737333661,0.057565814,62,62,29,20,22,0.041381194,0.04525439,0.040861034,0.103772166,0.000512489,0.04615781
634,232000,1,0.85,58,0.498603917,0.03281396,57,51,35,20,22,0.036749672,0.046582115,0.043522794,0.108537131,0.000467737,0.058003039
635,158000,1,0.93,52,0.765757716,0.074034561,51,59,38,20,22,0.038791566,0.045834484,0.043958864,0.113112397,0.000424319,0.041144932
636,217000,1,0.82,67,0.409127764,0.034189156,42,58,27,20,22,0.044118098,0.048440201,0.040105259,0.105008649,0.000529384,0.048655803
637,183000,1,0.95,79,0.524143998,0.024577679,69,59,21,20,22,0.035578667,0.047607187,0.035287084,0.082868033,0.000409134,0.040802168
638,222000,1,0.67,83,0.645164693,0.061765436,66,65,37,20,22,0.043754918,0.041421626,0.03516306,0.102672351,0.000607185,0.045947333
639,204000,1,0.82,60,0.503528191,0.036028118,69,63,34,20,22,0.043141566,0.045694369,0.039574966,0.114622237,0.000449775,0.051806686
640,212000,1,0.77,70,0.499989199,0.020083361,42,55,38,20,22,0.037344165,0.048268698,0.039313503,0.092040456,0.000522272,0.044868791
641,174000,1,0.52,78,0.405243211,0.024306919,69,57,38,20,22,0.042693574,0.043204366,0.038140448,0.105916144,0.00068701,0.04177317
642,183000,1,0.5,76,0.491234508,0.05870661,67,50,33,20,22,0.035335544,0.042994856,0.037144553,0.109394989,0.00062124,0.05886974
643,219000,1,0.82,75,0.514362019,0.061288945,56,67,40,20,22,0.043703899,0.046769633,0.035379386,0.094481087,0.000693882,0.040839424
644,159000,1,0.87,97,0.488994022,0.038252941,63,55,33,20,22,0.037477909,0.047660021,0.038480748,0.083134972,0.000428433,0.046331065
645,163000,1,0.94,64,0.666691741,0.06166907,65,55,39,20,22,0.040176148,0.045580614,0.042865252,0.105606298,0.000690851,0.04313873
646,197000,1,0.52,64,0.739634862,0.060273002,42,54,36,20,22,0.036210696,0.04500516,0.038323144,0.099725974,0.00060524,0.046942476
647,247000,1,0.64,56,0.616125146,0.038443111,42,51,40,20,22,0.035273921,0.04317169,0.044348042,0.101641142,0.000644351,0.046841939
648,224000,1,0.56,65,0.797666719,0.033039686,57,54,40,20,22,0.041532973,0.046964229,0.035350298,0.092750675,0.00059245,0.059095677
649,167000,1,0.51,82,0.637860589,0.021364827,60,52,34,20,22,0.038116592,0.044422765,0.038301081,0.088335953,0.000418617,0.059673016
650,201000,1,0.75,69,0.558555134,0.043939525,65,57,40,20,22,0.037232777,0.043655345,0.038599369,0.089349482,0.000570303,0.04680532
651,182000,1,0.58,76,0.564745007,0.034823909,46,52,31,20,22,0.039602045,0.04840831,0.035707896,0.088687404,0.000558371,0.05926425
652,235000,1,0.64,90,0.596027042,0.077676143,63,68,30,20,22,0.04058259,0.048455377,0.043891783,0.081926325,0.000692618,0.055084154
653,206000,1,0.76,62,0.695822787,0.048136414,45,62,36,20,22,0.042461432,0.045713309,0.038456674,0.113880669,0.000471194,0.044623539
654,190000,1,0.74,64,0.45760343,0.027969335,70,57,36,20,22,0.038965011,0.048426798,0.044338855,0.080473194,0.000601376,0.053847052
655,168000,1,0.7,55,0.637981898,0.062106572,50,66,39,20,22,0.041406619,0.049643378,0.044334967,0.090566384,0.000417673,0.052540989
656,218000,1,0.65,77,0.626524859,0.039099968,61,66,23,20,22,0.042217848,0.04471695,0.0430857,0.112239392,0.000564986,0.058582193
657,238000,1,0.83,68,0.465187894,0.059873218,55,50,23,20,22,0.039026114,0.047883737,0.044851413,0.085275405,0.000515777,0.05099274
658,192000,1,0.69,69,0.612504932,0.063359298,50,67,27,20,22,0.043195921,0.048639445,0.04153097,0.095250522,0.000473245,0.045048789
659,214000,1,0.78,76,0.640162625,0.029424117,59,62,21,20,22,0.040843077,0.042505241,0.041063468,0.091177429,0.000452114,0.050062029
660,163000,1,0.56,75,0.777092799,0.059530488,62,60,33,20,22,0.042037399,0.048768607,0.040377386,0.111292002,0.000697929,0.048083926
661,239000,1,0.94,76,0.78967697,0.073040429,60,65,30,20,22,0.043035816,0.047122711,0.040106377,0.083424371,0.00053761,0.049707475
662,242000,1,0.93,98,0.437440823,0.042411496,46,66,35,20,22,0.043471745,0.044179591,0.037765469,0.087424255,0.000673296,0.05566708
663,209000,1,0.92,98,0.640082554,0.077202226,70,68,40,20,22,0.041569118,0.042545067,0.041509259,0.104280491,0.000465806,0.048922054
664,245000,1,0.72,78,0.457968133,0.050484542,59,55,30,20,22,0.040169897,0.043765496,0.038259144,0.102207885,0.000605119,0.045735594
665,179000,1,0.62,79,0.584648929,0.032870307,70,59,20,20,22,0.037498068,0.047072989,0.043654539,0.113155005,0.000506741,0.048287885
666,203000,1,0.7,86,0.755286975,0.067741048,41,67,28,20,22,0.042019793,0.049201048,0.042805303,0.1017908,0.000525046,0.054126989
667,179000,1,0.67,52,0.539367975,0.068090679,56,70,40,20,22,0.035853888,0.042595757,0.036702859,0.088833542,0.000504063,0.056004799
668,165000,1,0.86,78,0.462342682,0.073084069,56,66,33,20,22,0.041636744,0.042075251,0.035755346,0.084821646,0.000581483,0.054261791
669,156000,1,0.87,79,0.529493931,0.057580407,42,64,26,20,22,0.035143124,0.043994305,0.03980283,0.096584219,0.000664029,0.046014427
670,204000,1,0.69,94,0.744056229,0.079280182,48,58,35,20,22,0.039838218,0.044234059,0.042062476,0.089527365,0.000571475,0.046767509
671,230000,1,0.58,94,0.665752103,0.024886489,52,64,29,20,22,0.035637083,0.042059838,0.036652985,0.08982646,0.000658388,0.056808362
672,246000,1,0.84,91,0.407921466,0.077859634,60,62,28,20,22,0.041297356,0.047492735,0.03728975,0.083416675,0.000661113,0.042904976
673,213000,1,0.57,100,0.691156469,0.072614778,69,64,38,20,22,0.044044303,0.049107759,0.036472783,0.080052566,0.000660863,0.050858911
674,155000,1,0.87,55,0.56140573,0.060011964,46,61,35,20,22,0.041000098,0.044386032,0.041313213,0.106238244,0.000433124,0.051787629
675,235000,1,0.54,53,0.775664752,0.043328996,64,59,38,20,22,0.039235986,0.043958745,0.036532737,0.106488386,0.000578902,0.052305136
676,154000,1,0.83,94,0.681883833,0.047679299,60,54,26,20,22,0.040803835,0.042849085,0.036609044,0.081335892,0.000621167,0.047535101
677,224000,1,0.86,81,0.619457265,0.066236833,57,62,37,20,22,0.044199832,0.046373566,0.04207507,0.081893405,0.000653594,0.047060437
678,173000,1,0.5,85,0.422956852,0.071569549,58,70,40,20,22,0.038410256,0.047140331,0.041776194,0.110077231,0.000687451,0.041402307
679,234000,1,0.61,62,0.754193025,0.056114368,53,63,28,20,22,0.039763565,0.041040009,0.035109947,0.110175396,0.000576205,0.053028001
680,196000,1,0.71,87,0.405861445,0.073492868,44,55,35,20,22,0.039065,0.049512283,0.039395929,0.094515332,0.000665726,0.047180961
681,169000,1,0.61,84,0.632739736,0.066804632,45,68,33,20,22,0.038573522,0.047785104,0.038169911,0.112334368,0.000447572,0.050939612
682,209000,1,0.67,71,0.501028291,0.052671607,61,68,38,20,22,0.039138672,0.041878452,0.035360404,0.119174208,0.00065683,0.054700003
683,211000,1,0.9,98,0.490922426,0.025944222,50,59,40,20,22,0.040922132,0.040641298,0.038847681,0.114766539,0.000484608,0.040542573
684,197000,1,0.69,80,0.600629405,0.031997585,43,60,24,20,22,0.043511804,0.043577614,0.037351767,0.087738472,0.000479841,0.04404053
685,166000,1,0.88,91,0.675342764,0.064069747,62,66,33,20,22,0.038048198,0.045565702,0.040429858,0.085141493,0.000587051,0.053169892
686,167000,1,0.73,87,0.698166556,0.034615475,66,51,39,20,22,0.035135961,0.049168798,0.042524757,0.10307043,0.000583194,0.05605835
687,250000,1,0.57,52,0.564328182,0.072225812,48,52,22,20,22,0.040500315,0.049130678,0.037469821,0.093771821,0.000603328,0.048068554
688,244000,1,0.79,64,0.637239641,0.028950608,59,50,40,20,22,0.041413844,0.042017957,0.037305226,0.117928748,0.000412285,0.04217881
689,188000,1,0.87,74,0.479724502,0.070035206,57,53,21,20,22,0.037449574,0.045779565,0.04479851,0.114626982,0.000460502,0.053284006
690,180000,1,0.77,62,0.796221923,0.060263255,49,68,38,20,22,0.035632925,0.049061856,0.044200392,0.11857237,0.000461681,0.057060431
691,232000,1,0.54,88,0.615776509,0.069447165,56,68,20,20,22,0.037034702,0.041434137,0.04383785,0.086104511,0.000649765,0.047086731
692,186000,1,0.66,89,0.511130667,0.025611244,69,69,25,20,22,0.038880704,0.041912484,0.040142939,0.11079519,0.000649411,0.055894647
693,234000,1,0.52,78,0.763446386,0.02015631,48,64,32,20,22,0.040775333,0.045567901,0.042178261,0.099681679,0.000627495,0.046984718
694,241000,1,0.66,78,0.624082449,0.071068877,62,67,20,20,22,0.038933173,0.045487413,0.044634132,0.095807868,0.000439629,0.057011942
695,168000,1,0.73,67,0.425138996,0.034008616,40,54,36,20,22,0.040274793,0.046260056,0.036999233,0.11466851,0.00051436,0.046750521
696,230000,1,0.76,69,0.587063215,0.035848129,52,68,26,20,22,0.039868603,0.045303747,0.039564004,0.098878141,0.000430985,0.040700423
697,237000,1,0.85,79,0.641937157,0.02087056,55,56,34,20,22,0.03835866,0.048778209,0.036229456,0.094285292,0.000418825,0.055124096
698,200000,1,0.92,63,0.538255613,0.057943596,51,53,34,20,22,0.042517341,0.048338743,0.044929869,0.111543533,0.000479545,0.045556486
699,194000,1,0.85,93,0.452959736,0.067744246,62,58,33,20,22,0.035754388,0.045925891,0.043297889,0.08509927,0.000675122,0.045298436
700,162000,1,0.59,87,0.642337564,0.064655404,47,67,24,20,22,0.043607006,0.04191105,0.038821393,0.103348589,0.000457383,0.056009819
701,154000,1,0.71,92,0.730331646,0.060237091,58,64,38,20,22,0.035253509,0.046879831,0.037953998,0.11326535,0.000672931,0.0524496
702,229000,1,0.72,63,0.632453018,0.038623026,70,66,29,20,22,0.038087811,0.041499028,0.035936,0.114658429,0.000666961,0.046926545
703,223000,1,0.59,60,0.628880774,0.030817473,67,54,29,20,22,0.043717161,0.043699225,0.038835952,0.111713599,0.00050263,0.057202829
704,233000,1,0.87,91,0.711043267,0.023503266,63,57,33,20,22,0.039561005,0.042325805,0.0426422,0.117762057,0.000629533,0.044252421
705,155000,1,0.77,55,0.743432045,0.064716184,51,65,27,20,22,0.038687735,0.048458949,0.036312989,0.089998002,0.000624988,0.050728454
706,194000,1,0.58,66,0.772080616,0.072973537,54,50,31,20,22,0.0390846,0.047736662,0.035192846,0.107419696,0.000404743,0.053262889
707,238000,1,0.92,89,0.408492767,0.043681018,49,68,26,20,22,0.040472437,0.044337064,0.035993875,0.109139513,0.000638671,0.049252904
708,160000,1,0.81,56,0.544603205,0.025041257,47,52,23,20,22,0.042889336,0.048025174,0.044875361,0.087546025,0.000614089,0.051699966
709,198000,1,0.65,61,0.790952065,0.022009716,59,52,30,20,22,0.042027868,0.048179275,0.044631477,0.103879005,0.000638972,0.047572808
710,156000,1,0.81,74,0.750978449,0.061991534,49,60,31,20,22,0.040059512,0.045466443,0.042394502,0.080817512,0.000532145,0.057154793
711,184000,1,0.84,58,0.770276546,0.029347205,55,62,30,20,22,0.040927763,0.044228825,0.038880917,0.094618044,0.000402796,0.041924351
712,209000,1,0.74,77,0.662327513,0.037689871,51,52,33,20,22,0.037943525,0.042347522,0.035568451,0.1152914,0.000498234,0.040016415
713,218000,1,0.59,67,0.73325743,0.039110415,69,67,30,20,22,0.035894528,0.048510151,0.042985359,0.115142823,0.000592018,0.041062158
714,223000,1,0.94,91,0.621635184,0.079930392,41,52,20,20,22,0.037079882,0.042509203,0.040988265,0.092233485,0.000440086,0.04511314
715,197000,1,0.62,89,0.449757877,0.067092158,47,55,28,20,22,0.038708974,0.041789638,0.041737127,0.108425969,0.000692514,0.057899121
716,150000,1,0.59,63,0.662491182,0.026669695,53,68,22,20,22,0.038836154,0.044087457,0.043497841,0.081198315,0.000575019,0.04607204
717,215000,1,0.65,81,0.553893309,0.061584541,70,61,36,20,22,0.043224696,0.043913084,0.035883573,0.103507498,0.00057583,0.042545797
718,249000,1,0.73,57,0.494508751,0.049476746,42,52,25,20,22,0.035318381,0.048363086,0.036612801,0.105282445,0.000498032,0.046584877
719,196000,1,0.72,65,0.580520833,0.022112051,60,66,31,20,22,0.044941,0.041624707,0.044212165,0.111535848,0.000567936,0.04695113
720,170000,1,0.79,50,0.431138373,0.051192801,66,53,38,20,22,0.037415137,0.043174779,0.036614977,0.083471653,0.000406073,0.047714818
721,224000,1,0.85,55,0.675038504,0.020459012,52,58,34,20,22,0.035038743,0.049822013,0.042700524,0.099611709,0.000442852,0.052958413
722,169000,1,0.66,81,0.670367571,0.064319005,57,66,20,20,22,0.038658576,0.046333387,0.042788661,0.089813682,0.000431434,0.050802655
723,247000,1,0.62,82,0.671519529,0.033821758,55,54,24,20,22,0.044750866,0.047943405,0.037396426,0.118214817,0.000502765,0.040985657
724,188000,1,0.53,88,0.690595376,0.067412047,59,62,26,20,22,0.037403612,0.043560807,0.042389858,0.110707446,0.000632371,0.051794419
725,167000,1,0.91,87,0.51689641,0.031181907,53,65,24,20,22,0.03844573,0.048413344,0.040597915,0.118818885,0.000474891,0.051009345
726,158000,1,0.57,98,0.525482282,0.031313238,45,53,38,20,22,0.042409544,0.049194553,0.039887878,0.100156853,0.000477665,0.055442837
727,209000,1,0.52,67,0.603934966,0.05194123,53,67,32,20,22,0.035625167,0.044161129,0.038074255,0.095333776,0.000489969,0.043461295
728,213000,1,0.59,91,0.452338093,0.02016763,50,68,20,20,22,0.036975317,0.04848697,0.035072989,0.082951502,0.000443737,0.053923489
729,151000,1,0.92,54,0.715513567,0.055751066,58,53,28,20,22,0.043310484,0.04577038,0.037463926,0.112070929,0.000509661,0.050299669
730,197000,1,0.9,61,0.793237268,0.055644446,41,55,28,20,22,0.042176171,0.046053519,0.035889485,0.108823148,0.000428538,0.048518512
731,196000,1,0.56,87,0.446554505,0.021773578,60,59,31,20,22,0.042761436,0.044654859,0.042055918,0.099974453,0.000665782,0.043599138
732,158000,1,0.78,57,0.564661227,0.02363418,66,59,24,20,22,0.043674631,0.042776838,0.04062303,0.086758287,0.000425393,0.054098104
733,155000,1,0.78,98,0.534329593,0.042590073,67,53,34,20,22,0.039504907,0.042523586,0.038059746,0.103487589,0.000592942,0.057073617
734,199000,1,0.91,61,0.727227053,0.061173438,55,57,39,20,22,0.039229388,0.047655438,0.039434994,0.107503068,0.000451402,0.056736413
735,239000,1,0.86,77,0.707130863,0.069186962,45,56,22,20,22,0.039285263,0.04201014,0.043805289,0.108634664,0.000400465,0.043934268
736,181000,1,0.9,88,0.74982335,0.05416573,50,59,29,20,22,0.044974422,0.041199853,0.044837154,0.102828649,0.000695223,0.044895315
737,241000,1,0.51,87,0.684911563,0.032743256,47,53,25,20,22,0.04139485,0.048949575,0.036312786,0.106017196,0.000594068,0.043123544
738,242000,1,0.61,69,0.616290244,0.064515091,55,50,34,20,22,0.043923191,0.040269271,0.04152802,0.110906872,0.000655414,0.041044799
739,203000,1,0.63,59,0.504460209,0.074704733,48,50,23,20,22,0.037572627,0.040368196,0.039727525,0.095377023,0.000537921,0.040127829
740,157000,1,0.68,61,0.579101624,0.027644476,60,57,26,20,22,0.038820675,0.045120041,0.041837331,0.100508825,0.000521788,0.052348705
741,168000,1,0.74,52,0.717067195,0.023445262,68,59,24,20,22,0.039735692,0.049736797,0.044909053,0.107308583,0.000659019,0.05799404
742,206000,1,0.91,99,0.581378257,0.030903979,55,55,36,20,22,0.035243948,0.045086755,0.037018906,0.090198828,0.000458452,0.058250375
743,235000,1,0.84,81,0.488560129,0.050031432,52,50,33,20,22,0.040287974,0.042031326,0.040024553,0.099334405,0.000449636,0.057556011
744,191000,1,0.61,90,0.539378365,0.032355563,53,70,20,20,22,0.035787362,0.048751003,0.037571288,0.118708988,0.000640889,0.049734393
745,201000,1,0.65,69,0.400843051,0.03688572,61,64,39,20,22,0.042739968,0.049942629,0.038635572,0.087499038,0.000466069,0.053183333
746,247000,1,0.74,50,0.45814061,0.0377282,53,69,32,20,22,0.03534895,0.048253266,0.040081847,0.090563858,0.000672985,0.046186739
747,155000,1,0.79,54,0.712920426,0.041683058,48,66,37,20,22,0.041425684,0.043187663,0.038225488,0.085603852,0.000406991,0.049514931
748,187000,1,0.9,70,0.515072595,0.074574713,65,68,31,20,22,0.035749586,0.046503909,0.038125218,0.100218838,0.000666257,0.057664332
749,188000,1,0.57,77,0.569594117,0.026712805,58,59,33,20,22,0.038284166,0.045866579,0.035411449,0.107740368,0.000622859,0.044490463
750,200000,1,0.77,96,0.710930922,0.073702165,62,69,35,20,22,0.037037065,0.042527921,0.037103548,0.111546658,0.000689667,0.041791291
751,178000,1,0.88,70,0.527685434,0.025472875,62,61,31,20,22,0.044028236,0.04283192,0.037740885,0.116828664,0.000638342,0.054257159
752,165000,1,0.82,86,0.41106484,0.021369271,45,65,20,20,22,0.040321969,0.046594792,0.035155853,0.083555388,0.000451884,0.047976403
753,191000,1,0.74,95,0.404957528,0.060409593,65,65,29,20,22,0.037274994,0.04422716,0.040108868,0.100681154,0.000414236,0.050518418
754,234000,1,0.63,64,0.426951221,0.067691165,63,59,37,20,22,0.044776329,0.049863346,0.042179267,0.084973475,0.000678818,0.050880249
755,181000,1,0.63,78,0.432995696,0.053210849,45,57,39,20,22,0.043509016,0.047320866,0.044065028,0.094649291,0.000438693,0.05859264
756,208000,1,0.56,82,0.647358655,0.0761398,62,56,26,20,22,0.042291415,0.040863599,0.035798398,0.111371218,0.000589044,0.045364546
757,150000,1,0.92,64,0.604387734,0.0761398,49,51,31,20,22,0.036525228,0.044771497,0.040252264,0.083832842,0.000526887,0.056458139
758,225000,1,0.78,61,0.425018374,0.0761398,68,54,20,20,22,0.042965965,0.042747114,0.04019116,0.087386044,0.00042969,0.049276094
759,211000,1,0.79,89,0.785752436,0.0761398,64,59,39,20,22,0.044017813,0.046318293,0.043329076,0.106635495,0.000565238,0.054287569
760,162000,1,0.67,89,0.426015774,0.0761398,52,65,31,20,22,0.040404623,0.045485354,0.042169105,0.082080599,0.00058573,0.044228108
761,163000,1,0.54,89,0.458899854,0.0761398,61,61,31,20,22,0.042785496,0.049498158,0.035461326,0.118753628,0.000438991,0.043553563
762,182000,1,0.56,89,0.625305993,0.0761398,53,58,33,20,22,0.03842275,0.043085761,0.043152074,0.103264014,0.000654127,0.044806105
763,173000,1,0.64,89,0.680108239,0.0761398,66,51,31,20,22,0.037671885,0.045171338,0.040674154,0.102035988,0.000653277,0.048434826
764,170000,1,0.51,89,0.585362272,0.0761398,46,54,26,20,22,0.03971784,0.04604651,0.040748819,0.104984028,0.000407819,0.044200397
765,241000,1,0.8,89,0.654841143,0.0761398,55,65,23,20,22,0.036986341,0.042884494,0.043064343,0.112217964,0.000634552,0.059844096
766,195000,1,0.66,89,0.532372049,0.0761398,67,57,32,20,22,0.038711306,0.040132447,0.041189677,0.088402533,0.00043211,0.05644757
767,217000,1,0.66,89,0.425444054,0.0761398,44,65,37,20,22,0.038597406,0.041591622,0.035771236,0.098516901,0.000510036,0.049761281
768,247000,1,0.59,89,0.681816436,0.0761398,49,64,24,20,22,0.036574066,0.048127323,0.037351212,0.108042486,0.000500229,0.055286177
769,231000,1,0.6,89,0.617829192,0.0761398,60,64,30,20,22,0.03723115,0.04518763,0.036113216,0.099300246,0.000441871,0.051730292
770,194000,1,0.64,89,0.675109558,0.0761398,58,54,40,20,22,0.04312555,0.04049149,0.043866033,0.116634013,0.000608378,0.041411701
771,200000,1,0.71,89,0.588889017,0.0761398,66,52,34,20,22,0.038930909,0.045139884,0.037844594,0.106052674,0.000475163,0.054882958
772,218000,1,0.84,89,0.7160928,0.0761398,54,51,37,20,22,0.043338058,0.045249571,0.038727425,0.088701854,0.001,0.047941934
773,218000,1,0.54,89,0.450054339,0.0761398,69,64,24,20,22,0.041992087,0.048241668,0.039444347,0.094356582,0.001,0.049666341
774,175000,1,0.53,89,0.469960591,0.0761398,69,64,27,20,22,0.039253385,0.043484628,0.04292246,0.084830912,0.001,0.058912839
775,234000,1,0.75,89,0.410790526,0.0761398,69,64,33,20,22,0.040696663,0.042960099,0.042741244,0.11995317,0.001,0.04593977
776,192000,1,0.85,89,0.628608264,0.0761398,69,64,30,20,22,0.03834148,0.043737605,0.041352426,0.111811892,0.001,0.053112141
777,236000,1,0.52,89,0.492257084,0.0761398,69,64,24,20,22,0.040310691,0.042415341,0.043317364,0.087627536,0.001,0.057109125
